,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1372,波尔兹曼,0,0,0,0,0.000950047,0,0.002037784,0,0,0,0,0,0,0,0.001291105,0,0
1373,加速度,0,0,0,0,0.041327028,0,0,0,0,0.000726635,0,0,0,0.00215493,0,0,0
1374,多进制振幅键控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004837423,0
1375,深度优先搜索,0,0.002763528,0,0,0,0,0,0,0,0,0,0.044957905,0,0,0,0,0
1376,结点电压,0,0,0,0,0,0.00407397,0,0,0,0,0,0,0,0,0,0,0.002494129
1377,稳压二极管,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0.006942568,0,0,0,0
1378,双线性变换法,0,0,0,0,0,0,0,0,0.029063104,0,0,0,0,0,0,0,0
1379,卷积,0,0,0,0,0,0.180612688,0.016302275,0,0.118013818,0.151866757,0,0,0,0,0.005164421,0.016447237,0
1380,截止频率,0,0,0,0,0.000950047,0.014937892,0,0.002800788,0.106564716,0.021072421,0,0,0.043391048,0.017239438,0.006455526,0.012577299,0.004156882
1381,线性相位网络结构,0,0,0,0,0,0,0,0,0.003522801,0,0,0,0,0,0,0,0
1382,镜像电流源,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0.015273649,0,0,0,0
1383,模拟调制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025154598,0.005819635
1384,虚拟仪器,0,0,0,0,0.062228054,0,0,0,0,0,0,0,0.000694257,0,0,0,0
1385,交越失真,0,0,0,0,0,0,0,0,0,0,0,0,0.016662162,0,0,0,0
1386,等效变换,0,0,0,0,0,0.00135799,0,0,0.003522801,0,0,0,0.009025338,0,0.073593001,0,0.000831376
1387,数据选择器,0,0,0,0,0,0,0,0,0,0,0.077493476,0,0,0,0,0,0
1388,OCL电路,0,0,0,0,0,0,0,0,0,0,0,0,0.017356419,0,0,0,0
1389,位置矢量,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010774649,0,0,0
1390,声束,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1391,命令字,0,0,0,0,0,0,0,0.018205123,0,0,0,0,0,0,0,0,0
1392,静电感应,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004309859,0,0,0
1393,多级放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.034712838,0,0,0,0
1394,期望值,0,0,0,0.004601216,0.000475023,0,0.006113353,0,0,0.008719622,0,0,0,0,0,0,0
1395,相关矩阵,0,0,0,0,0,0,0,0,0.0008807,0.002179906,0,0,0,0,0,0,0
1396,悬臂梁,0,0,0,0,0.009025443,0,0,0,0,0,0,0,0,0,0,0,0
1397,交变波,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003869938,0
1398,系统时钟,0,0.002763528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,电与磁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1400,图像增强,0,0,0,0.013803649,0,0,0,0,0,0.028338773,0,0,0,0,0,0,0
1401,名作,0.004526063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,图像编辑,0,0,0,0,0,0,0,0,0,0.00145327,0,0,0,0,0,0,0
1403,电位差,0,0,0,0,0.006175303,0,0,0,0,0,0.000870713,0,0.003471284,0.024781692,0,0,0.003325506
1404,数字图像处理,0,0,0,0,0,0,0,0,0,0.26958166,0,0,0,0,0,0,0
1405,机器码,0,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0,0
1406,三极管,0,0,0,0,0,0,0,0.002800788,0,0,0.11928771,0,0.017703548,0,0.003873316,0,0.029929551
1407,量化原理,0,0,0,0,0,0,0,0,0.0008807,0,0,0,0,0,0,0.001934969,0
1408,单元电路,0,0,0,0,0.000475023,0,0,0,0,0,0.010448559,0,0.010413852,0,0.011619947,0,0.004988259
1409,复杂时序逻辑电路,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0,0,0,0,0
1410,折叠二进制码,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005804907,0
1411,数据缓冲区,0.001131516,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0,0.000831376
1412,数学建模,0,0,0.052406369,0.004601216,0.000475023,0,0.002037784,0,0,0.000726635,0,0,0,0,0,0,0
1413,选择性滤波器,0,0,0,0,0,0,0,0,0,0.002179906,0,0,0,0,0,0,0.009976517
1414,同位素,0,0,0,0,0.000475023,0,0,0,0,0.002179906,0,0,0,0,0,0,0
1415,滤波电路,0,0,0,0,0,0.00271598,0,0.005601576,0,0,0.001741426,0,0.094071792,0,0.006455526,0.000967485,0.003325506
1416,时序逻辑电路,0,0,0,0,0,0,0,0,0,0,0.134089834,0,0,0,0,0,0
1417,边值问题,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036633805,0,0,0
1418,位同步误差,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967485,0
1419,连续时间系统,0,0,0,0,0,0.012221911,0,0,0.0008807,0,0,0,0,0,0,0,0
1420,逆Z变换,0,0,0.006550796,0,0,0,0,0,0.010568402,0,0,0,0,0,0,0,0
1421,滤波器,0,0,0.006550796,0,0.00997549,0.047529655,0,0.022406305,0.819051123,0.730268377,0.001741426,0,0.033324325,0.003232395,0.032277632,0.347326951,0.253569807
1422,霍尔式传感器,0,0,0,0,0.00855042,0,0,0,0,0,0,0,0,0,0,0,0
1423,极坐标,0,0,0.065507961,0.023006081,0,0.00135799,0,0,0.0026421,0.009446258,0,0,0,0,0.003873316,0,0
1424,输入阻抗,0,0,0,0,0.010450513,0.00407397,0,0,0,0,0.005224279,0,0.003471284,0,0.030986527,0,0.01163927
1425,识别码,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967485,0
1426,场效应管噪声,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831376
1427,频域取样定理,0,0,0,0,0,0.006789951,0,0,0,0,0,0,0,0,0,0,0
1428,平行极化,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020471832,0,0,0
1429,次声波,0,0,0,0,0.00142507,0,0,0,0,0,0,0,0,0,0,0,0
1430,环形计数器,0,0,0,0,0,0,0,0,0,0,0.013931411,0,0,0,0,0,0
1431,配项法,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0,0,0,0,0
1432,冒泡排序,0,0,0,0,0,0,0,0,0,0,0,0.046912596,0,0,0,0,0
1433,时间片,0,0.002763528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,场分布,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03555634,0,0,0
1435,不变矩,0,0,0,0,0,0,0,0,0,0.007266352,0,0,0,0,0,0,0
1436,膨胀系数,0,0,0,0,0.003800186,0,0,0,0,0,0,0,0,0,0,0,0
1437,负反馈放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.077756758,0,0,0,0
1438,函数参数,0.059970332,0,0.006550796,0.032208513,0,0,0,0,0,0,0,0.017592224,0,0,0,0,0
1439,PMOS,0,0,0,0,0,0,0,0,0,0,0.008707132,0,0.000347128,0,0,0,0
1440,静态分析,0,0,0,0,0,0,0,0,0,0,0,0,0.002777027,0,0,0,0
1441,自由电荷,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031246481,0,0,0
1442,SOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001934969,0
1443,反馈振荡器,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005819635
1444,邻域平均法,0,0,0,0,0,0,0,0,0,0.00145327,0,0,0,0,0,0,0
1445,GCC,0.003394547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,下限频率,0,0,0,0,0,0,0,0,0,0,0,0,0.033324325,0,0,0,0.000831376
1447,谐函数,0,0,0,0,0,0.005431961,0,0,0,0,0,0,0,0.003232395,0,0,0
1448,整流二极管,0,0,0,0,0,0,0,0,0,0,0,0,0.006248311,0,0,0,0.000831376
1449,双工方式,0,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0,0
1450,放大原理,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1451,固有频率,0,0,0,0,0.003800186,0.005431961,0,0,0,0,0,0,0.00208277,0,0.015493263,0,0.005819635
1452,同步二进制计数器,0,0,0,0,0,0,0,0,0,0,0.007836419,0,0,0,0,0,0
1453,梯型网络,0,0,0,0,0,0,0,0,0.0017614,0,0,0,0,0,0,0,0
1454,编程语言,0.001131516,0.127122277,0.006550796,0.299079051,0.004750233,0,0,0,0.0008807,0.00145327,0.005224279,0.003909383,0,0,0,0,0
1455,场强,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104514091,0,0,0
1456,零输入响应,0,0,0,0,0,0.127651073,0,0,0.0017614,0,0,0,0,0,0.024531,0,0
1457,网络应用,0,0,0,0.009202432,0.00142507,0,0,0,0,0,0,0,0,0,0,0,0
1458,多路电流源,0,0,0,0,0,0,0,0,0,0,0,0,0.008331081,0,0,0,0
1459,无关项,0,0,0,0,0,0,0,0,0,0,0.020897117,0,0,0,0,0,0
1460,幂级数,0,0,0.026203184,0,0,0.017653872,0.002037784,0,0.0026421,0,0,0,0,0,0,0,0.014964776
1461,tans,0,0,0,0,0,0,0,0,0,0,0,0,0.000347128,0,0,0,0
1462,直接耦合,0,0,0,0,0,0,0,0,0,0,0,0,0.0256875,0,0,0.000967485,0.001662753
1463,负反馈,0,0,0.006550796,0,0.00142507,0,0,0,0,0,0.006094992,0,0.208971287,0,0.001291105,0.001934969,0.014133399
1464,校验位,0,0,0.058957165,0,0,0,0.004075569,0,0,0,0,0,0,0,0,0.000967485,0
1465,单位序列响应,0,0,0,0,0,0.114071171,0,0,0,0,0,0,0,0,0,0,0
1466,数据库,0,0.013817639,0,0.004601216,0.00855042,0,0,0,0.003522801,0.004359811,0,0.011728149,0,0,0,0.000967485,0.004156882
1467,共振效应,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1468,误码率,0,0,0,0,0,0,0.004075569,0,0,0,0,0,0,0,0,0.247676043,0
1469,相序,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0.007746632,0,0
1470,名称传递,0,0,0,0.023006081,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,转动惯量,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1472,异常处理,0,0.005527056,0,0.124232837,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,连续信道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003869938,0
1474,LTI连续系统,0,0,0,0,0,0.033949753,0,0,0,0,0,0,0,0,0,0,0
1475,伴随式,0,0,0,0,0,0,0.244534128,0,0,0,0,0,0,0,0,0.000967485,0
1476,无失真传输,0,0,0,0,0,0.013579901,0,0,0,0,0,0,0,0,0,0.002902454,0
1477,最小频率间隔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005804907,0.000831376
1478,LC并联网络,0,0,0,0,0,0,0,0,0,0,0,0,0.005206926,0,0,0,0
1479,高速缓冲存储器,0,0,0,0.004601216,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,冲激函数,0,0,0,0,0,0.148020925,0,0,0.0008807,0.005813082,0,0,0,0,0.033568737,0.012577299,0.000831376
1481,吸收法,0,0,0,0,0,0,0,0,0,0,0.001741426,0,0,0,0,0,0
1482,变压器,0,0,0,0,0.024226189,0,0,0.002800788,0,0,0,0,0.075326859,0.004309859,0.063264158,0,0.019121658
1483,人工智能,0,0,0,0.055214594,0.018525909,0,0,0,0.0008807,0.00145327,0,0.001954692,0,0,0.002582211,0,0
1484,z域微分,0,0,0,0,0,0.005431961,0,0,0,0,0,0,0,0,0,0,0
1485,选频网络,0,0,0,0,0,0,0,0,0,0,0,0,0.022910473,0,0,0,0.03242368
1486,比特率,0,0,0,0,0,0,0.055020179,0,0,0.002179906,0,0,0,0,0,0.036764413,0.050713961
1487,开环法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011609815,0
1488,插入排序,0,0,0,0,0,0,0,0,0,0,0,0.062550128,0,0,0,0,0
1489,物联网,0,0,0,0.004601216,0.00997549,0,0,0,0,0,0,0,0,0,0,0,0
1490,动态特性,0,0,0,0,0.020901026,0,0,0.001400394,0,0,0.020897117,0,0,0,0.001291105,0,0.02327854
1491,寄生电容,0,0,0,0,0.002375117,0,0,0,0,0,0.003482853,0,0,0,0,0,0
1492,汇编语言,0.00792061,0,0,0.018404865,0,0,0,0.035009851,0.0008807,0,0,0.001954692,0,0,0,0,0
1493,数据抽象,0,0,0,0,0,0,0,0,0,0,0,0.001954692,0,0,0,0,0
1494,敏感元件,0,0,0,0,0.027076329,0,0,0,0,0,0,0,0,0,0,0,0
1495,交换排序,0,0,0,0,0,0,0,0,0,0,0,0.007818766,0,0,0,0,0
1496,角度调制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015479753,0.024109916
1497,检验函数,0,0,0,0,0,0.017653872,0,0,0,0,0,0,0,0,0,0,0
1498,指令寄存器,0,0,0,0,0,0,0,0.005601576,0,0,0,0,0,0,0,0,0
1499,比例运算电路,0,0,0,0,0,0,0,0,0,0,0,0,0.037489865,0,0,0,0
1500,差动技术,0,0,0,0,0.00285014,0,0,0,0,0,0,0,0,0,0,0,0
1501,数字模型,0,0,0,0,0.000950047,0,0,0,0,0,0,0,0,0,0,0,0
1502,速度快,0.002263031,0,0,0.009202432,0.00427521,0,0,0.005601576,0.003522801,0.002179906,0.000870713,0,0,0.00215493,0,0.001934969,0.000831376
1503,线性组合,0,0,0.019652388,0,0,0.006789951,0.016302275,0,0.0017614,0.005086446,0,0,0,0.004309859,0.010328842,0.001934969,0
1504,基本放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.063524494,0,0,0,0
1505,复接,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023219629,0
1506,并联反馈,0,0,0,0,0,0,0,0,0,0,0,0,0.005554054,0,0,0,0
1507,相干性,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1508,熵函数,0,0,0,0,0,0,0.012226706,0,0,0,0,0,0,0,0,0,0
1509,介电常数,0,0,0,0,0.018050886,0,0,0,0,0,0,0,0.000694257,0.117443669,0.003873316,0,0
1510,反馈系数,0,0,0,0,0,0,0,0,0,0,0,0,0.022216217,0,0,0,0.01163927
1511,弹性系数,0,0,0,0,0.001900093,0.00407397,0,0,0,0,0,0,0,0,0,0,0
1512,频域微分,0,0,0,0,0,0.006789951,0,0,0,0,0,0,0,0,0,0,0
1513,回路电流法,0,0,0.006550796,0,0,0,0,0,0,0,0,0,0,0,0.043897579,0,0
1514,频域,0,0,0,0,0.003325163,0.0964173,0.038717904,0,0.051080608,0.002179906,0,0,0.001388514,0,0.028404316,0.029992021,0.008313764
1515,电子管,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077465,0.003873316,0.000967485,0
1516,磁流体,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215493,0,0,0
1517,射线管,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1518,功率放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.074979731,0,0,0,0.003325506
1519,栅极,0,0,0,0,0.002375117,0,0,0,0,0,0.033087102,0,0.02360473,0,0,0,0.009976517
1520,平行投影,0,0,0,0,0,0,0,0,0,0.002179906,0,0,0,0,0,0,0
1521,单位冲激函数,0,0,0,0,0,0.014937892,0,0,0.007045601,0.000726635,0,0,0,0,0.016784369,0.012577299,0
1522,变换解,0,0,0,0,0,0.00271598,0,0,0,0,0,0,0,0,0,0,0
1523,传递函数,0,0,0.137566718,0,0.006175303,0.00407397,0,0,0.008807001,0.015259339,0,0.001954692,0.007983953,0,0.011619947,0.001934969,0.006651011
1524,共射放大电路,0,0,0,0,0,0,0,0,0,0,0,0,0.071161319,0,0,0,0
1525,放大倍数,0,0,0,0,0.006175303,0.00135799,0,0,0,0.000726635,0.001741426,0,0.116635137,0,0.007746632,0,0.009145141
1526,电流线,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010774649,0,0,0
1527,数字电路,0,0,0,0,0.000950047,0,0,0.004201182,0,0,0.037440668,0,0.006248311,0,0,0.002902454,0.003325506
1528,切比雪夫,0,0,0,0,0,0.00135799,0,0,0.073978811,0,0,0,0.00208277,0,0,0,0
1529,累加器,0,0,0,0,0.000475023,0,0,0.134437828,0.0026421,0.000726635,0.001741426,0,0,0,0,0,0
1530,散度,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119598599,0,0,0
1531,微处理器,0,0,0,0,0.019000932,0,0,0.008402364,0.0026421,0.002179906,0.000870713,0,0,0,0,0,0.001662753
1532,字量,0,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0,0
1533,虚断,0,0,0,0,0,0,0,0,0,0,0,0,0.001388514,0,0,0,0
1534,最大整流电流,0,0,0,0,0,0,0,0,0,0,0,0,0.000694257,0,0,0,0
1535,低通,0,0,0,0,0.000475023,0.00135799,0,0,0.014091202,0.004359811,0,0,0.001388514,0,0.002582211,0.004837423,0.000831376
1536,独立回路,0,0,0,0,0,0.00407397,0,0,0,0,0,0,0,0,0.051644211,0,0
1537,稳压系数,0,0,0,0,0,0,0,0,0,0,0,0,0.004165541,0,0,0,0
1538,功率信号,0,0,0,0,0,0.010863921,0,0,0.006164901,0,0,0,0,0,0,0.050309196,0
1539,四叉树,0,0,0,0,0,0,0,0,0,0.003633176,0,0,0,0,0,0,0
1540,调谐器,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001662753
1541,红外传感器,0,0,0,0,0.018525909,0,0,0,0,0,0,0,0,0,0,0,0
1542,函数原型,0.036208502,0,0,0,0,0,0,0,0,0,0,0.003909383,0,0,0,0,0
1543,时序电路,0,0,0,0,0,0,0.002037784,0.001400394,0,0,0.094037027,0,0,0,0,0,0
1544,主振器,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002494129
1545,串行总线,0,0,0,0,0.000475023,0,0,0.004201182,0,0,0,0,0,0,0,0,0
1546,标准大气压,0,0,0,0.013803649,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,卡尔曼滤波,0,0,0,0,0.003800186,0,0,0,0.0008807,0,0,0,0,0,0,0,0
1548,谱分析,0,0,0,0,0,0,0,0,0.055484108,0,0,0,0,0,0,0.000967485,0
1549,JK触发器,0,0,0,0,0,0,0,0,0,0,0.051372079,0,0,0,0,0,0
1550,文本处理,0,0,0,0,0,0,0,0,0,0,0,0.001954692,0,0,0,0,0
1551,码间串扰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11706563,0
1552,P型半导体,0,0,0,0,0.003800186,0,0,0,0,0,0.000870713,0,0.007636824,0,0,0,0
1553,堆栈溢出,0,0,0,0,0,0,0,0,0,0,0,0.001954692,0,0,0,0,0
1554,充要条件,0,0,0,0,0,0.006789951,0.004075569,0,0,0,0,0,0,0,0,0.002902454,0
1555,结构体变量,0.117677632,0,0,0,0,0,0,0,0,0,0,0.001954692,0,0,0,0,0
1556,振幅调制,0,0,0,0,0,0.00135799,0,0,0,0,0,0,0,0,0,0.009674845,0.02327854
1557,线性相关,0,0,0.045855573,0,0,0,0.008151138,0,0,0,0,0,0,0.001077465,0.001291105,0.000967485,0
1558,端口地址,0,0,0,0,0,0,0,0.011203152,0,0,0,0,0,0,0,0,0
1559,内电阻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002582211,0,0
1560,数据位,0,0,0,0,0,0,0,0.009802758,0,0,0,0,0,0,0,0,0
1561,一阶电路,0,0,0,0,0,0,0,0,0,0,0,0,0.002777027,0,0.096832896,0,0
1562,样本分布,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1563,电容,0,0,0,0,0.077903823,0.048887645,0,0.015404334,0.0017614,0,0.161952657,0,0.3179696,0.052795778,0.42606474,0,0.188722447
1564,自同步法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012577299,0
1565,幅时,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001662753
1566,Hadumardtrans,0,0,0,0,0,0,0,0,0,0.000726635,0,0,0,0,0,0,0
1567,神经末梢,0,0,0,0,0,0,0,0,0,0.00145327,0,0,0,0,0,0,0
1568,随机信号,0,0,0.013101592,0,0.000950047,0.008147941,0,0.001400394,0.006164901,0,0,0,0.000694257,0,0,0.01064233,0
1569,模块化,0.038471534,0,0,0.082821891,0.005225256,0,0,0.004201182,0.0008807,0,0.001741426,0.011728149,0,0,0,0,0.004156882
1570,压控振荡器,0,0,0,0,0,0,0,0,0.0008807,0,0.003482853,0,0.000694257,0,0,0.025154598,0.027435422
1571,复数的模,0,0,0.006550796,0,0,0.00135799,0,0,0,0,0,0,0,0,0.001291105,0,0
1572,耦合回路,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029098175
1573,武器系统,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1574,关联方向,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005164421,0,0
1575,数模转换,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002494129
1576,BTL电路,0,0,0,0,0,0,0,0,0,0,0,0,0.007289696,0,0,0,0
1577,"	",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,声级,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1579,微电流源,0,0,0,0,0,0,0,0,0,0,0,0,0.004859797,0,0.001291105,0,0
1580,等比级数,0,0,0,0,0,0.005431961,0,0,0,0,0,0,0,0.001077465,0,0.000967485,0
1581,电抗定理,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1582,量化噪声,0,0,0,0,0,0,0,0,0.011449102,0,0,0,0,0,0,0.032894475,0
1583,放大系数,0,0,0,0,0.000475023,0,0,0,0,0,0.006965706,0,0.029158784,0,0,0,0.005819635
1584,直流负反馈,0,0,0,0,0,0,0,0,0,0,0,0,0.009025338,0,0,0,0
1585,电介质,0,0,0,0,0.00712535,0,0,0,0,0,0,0,0,0.003232395,0,0,0
1586,堆栈,0,0,0,0,0,0,0.055020179,0.047613397,0,0.005813082,0,0.2990678,0,0,0,0,0
1587,归一化,0,0,0,0.009202432,0.00142507,0.00407397,0.002037784,0,0.085427913,0.066850439,0,0,0,0.006464789,0,0.033861959,0
1588,寄存器,0.024893345,0,0,0,0.005225256,0.00135799,0.016302275,0.392110332,0.008807001,0,0.082717755,0,0,0,0,0,0
1589,正态分布,0,0,0.013101592,0,0.008075396,0,0.002037784,0,0.0017614,0,0,0,0,0,0,0.014512268,0
1590,概率密度函数,0,0,0,0,0,0,0.006113353,0,0,0.029065408,0,0,0,0,0,0.041601835,0
1591,伪指令,0,0,0,0,0,0,0,0.009802758,0,0,0,0,0,0,0,0,0
1592,高通电路,0,0,0,0,0,0,0,0,0,0,0,0,0.009025338,0,0,0,0
1593,双极型三极管,0,0,0,0,0,0,0,0,0,0,0.020026404,0,0,0,0,0,0
1594,广义坐标,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016161973,0,0,0
1595,字典,0.002263031,0,0,0.427913104,0.000475023,0,0,0,0,0.031971949,0,0.011728149,0,0,0,0,0
1596,ACLK,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0,0,0,0,0
1597,锁相环路,0,0,0,0,0,0,0,0.001400394,0,0,0,0,0,0,0,0.001934969,0.094776912
1598,各态历经性,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0.007739876,0
1599,无旋场,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011852113,0,0,0
1600,时变电磁场,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103436626,0,0,0
1601,相量法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061973053,0,0
1602,网络覆盖,0,0,0,0,0.00142507,0,0,0,0,0,0,0,0,0,0,0,0
1603,冲突检测,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967485,0
1604,稳压电路,0,0,0,0,0,0,0,0,0,0,0,0,0.055193413,0,0,0,0.002494129
1605,初值定理,0,0,0,0,0,0.014937892,0,0,0.0017614,0,0,0,0,0,0,0,0
1606,十进制代码,0,0,0,0,0,0,0,0,0,0,0.007836419,0,0,0,0,0,0
1607,数字音频,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967485,0
1608,移位寄存器型计数器,0,0,0,0,0,0,0,0,0,0,0.005224279,0,0,0,0,0,0
1609,变频器,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0.000967485,0.009145141
1610,波特图,0,0,0,0,0,0,0,0,0,0,0.000870713,0,0.031935811,0,0.025822105,0,0.000831376
1611,状态转换图,0,0,0,0,0,0,0,0,0,0,0.102744159,0,0,0,0,0,0
1612,石英晶体正弦波振荡电路,0,0,0,0,0,0,0,0,0,0,0,0,0.005554054,0,0,0,0
1613,逆滤波,0,0,0,0,0,0,0,0,0.0008807,0.01961915,0,0,0,0,0,0,0
1614,应变效应,0,0,0,0,0.00570028,0,0,0,0,0,0,0,0,0,0,0,0
1615,灰度图像,0,0,0,0.013803649,0,0,0,0,0,0.023252326,0,0,0,0,0,0,0
1616,共地,0,0,0,0,0,0,0,0,0,0,0,0,0.002777027,0,0,0,0
1617,ECL电路,0,0,0,0,0,0,0,0,0,0,0.010448559,0,0,0,0,0,0.000831376
1618,低通滤波器,0,0,0,0,0.00427521,0.025801813,0,0.005601576,0.107445416,0.035605125,0.000870713,0,0.015967906,0,0.001291105,0.043536804,0.033255057
1619,磁通量,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1620,相似性度量,0,0,0,0,0,0,0,0,0,0.002179906,0,0,0,0,0,0,0
1621,中断优先级,0,0,0,0,0,0,0,0.07282049,0,0,0,0,0,0,0,0,0
1622,连续信号采样,0,0,0,0,0,0,0,0,0.0017614,0,0,0,0,0,0,0,0
1623,限幅电路,0,0,0,0,0,0,0,0,0,0,0,0,0.008331081,0,0,0,0
1624,方向导数,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021549297,0,0,0
1625,次切距,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291105,0,0
1626,指令表,0,0,0,0,0,0,0,0.00700197,0,0,0,0,0,0,0,0,0
1627,中断向量,0,0,0,0,0,0,0,0.00700197,0,0,0,0,0,0,0,0,0
1628,牛顿定律,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003232395,0,0,0
1629,低阶,0,0,0,0,0.000475023,0,0,0,0,0.002906541,0,0,0,0,0,0.004837423,0
1630,电流串联负反馈电路,0,0,0,0,0,0,0,0,0,0,0,0,0.007636824,0,0,0,0
1631,等高线图,0,0,0.032753981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,电容式位移传感器,0,0,0,0,0.00142507,0,0,0,0,0,0,0,0,0,0,0,0
1633,参考方向,0,0,0,0,0,0.00407397,0,0,0,0,0,0,0,0,0.184628054,0,0
1634,分散插入法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005804907,0
1635,电噪声,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1636,霍夫曼码,0,0,0,0,0,0,0,0,0,0.003633176,0,0,0,0,0,0,0
1637,回归方程,0,0,0,0,0.003325163,0,0,0,0,0,0,0,0,0,0,0,0
1638,波动性,0,0,0,0,0.000475023,0,0,0,0,0,0,0,0,0,0,0,0
1639,无源网络,0,0,0,0,0,0.00135799,0,0,0,0,0,0,0.000694257,0,0.001291105,0,0
1640,直方图均衡化,0,0,0,0,0.000475023,0,0,0,0,0.003633176,0,0,0,0,0,0,0
